query,x[m],y[m],z[m],th[deg],ph[deg],query_pix,dilated_pix,lapse time[ms]
0,\workspa,e\UMap\S,N\gazebo,am\que,\query,0,0,729
DB No.,x[m],y[m],z[m],th[deg],ph[deg],A,B,Bcon,C,D,E,Econ,F,sim_index,SPV_and,SPV_in, SPV_db 
0083711,-003.800,-000.200,0000.200,0210.0,0000.0,0,0,0,0,4418,21203,13421,35819,0,0,0,0
0083712,-003.600,-000.200,0000.200,0210.0,0000.0,0,0,0,0,4676,20414,12892,36350,0,0,0,0
0083713,-003.400,-000.200,0000.200,0210.0,0000.0,0,0,0,0,4210,20041,12702,37189,0,0,0,0
0083714,-003.200,-000.200,0000.200,0210.0,0000.0,0,0,0,0,4448,19489,12259,37503,0,0,0,0
0083715,-003.000,-000.200,0000.200,0210.0,0000.0,0,0,0,0,4441,20842,12860,36157,0,0,0,0
0083716,-002.800,-000.200,0000.200,0210.0,0000.0,0,0,0,0,4296,20498,12603,36646,0,0,0,0
0083717,-002.600,-000.200,0000.200,0210.0,0000.0,0,0,0,0,3990,20150,12378,37300,0,0,0,0
0083718,-002.400,-000.200,0000.200,0210.0,0000.0,0,0,0,0,3964,19882,12148,37594,0,0,0,0
0083719,-002.200,-000.200,0000.200,0210.0,0000.0,0,0,0,0,4193,20458,12366,36789,0,0,0,0
0083720,-002.000,-000.200,0000.200,0210.0,0000.0,0,0,0,0,4104,20996,12523,36340,0,0,0,0
0083721,-001.800,-000.200,0000.200,0210.0,0000.0,0,0,0,0,3975,20650,12329,36815,0,0,0,0
0083722,-001.600,-000.200,0000.200,0210.0,0000.0,0,0,0,0,3878,20181,12009,37381,0,0,0,0
0083723,-001.400,-000.200,0000.200,0210.0,0000.0,0,0,0,0,3849,19896,11795,37695,0,0,0,0
0083724,-001.200,-000.200,0000.200,0210.0,0000.0,0,0,0,0,3907,21392,12526,36141,0,0,0,0
0083725,-001.000,-000.200,0000.200,0210.0,0000.0,0,0,0,0,3865,20946,12270,36629,0,0,0,0
0083726,-000.800,-000.200,0000.200,0210.0,0000.0,0,0,0,0,3801,21923,12851,35716,0,0,0,0
0083727,-000.600,-000.200,0000.200,0210.0,0000.0,0,0,0,0,4154,24588,14604,32698,0,0,0,0
0083728,-000.400,-000.200,0000.200,0210.0,0000.0,0,0,0,0,4333,26253,15755,30854,0,0,0,0
0083729,-000.200,-000.200,0000.200,0210.0,0000.0,0,0,0,0,4134,23378,14052,33928,0,0,0,0
0083730,-000.000,-000.200,0000.200,0210.0,0000.0,0,0,0,0,4052,24244,14589,33144,0,0,0,0
0083731,0000.200,-000.200,0000.200,0210.0,0000.0,0,0,0,0,4429,25245,15215,31766,0,0,0,0
0083732,0000.400,-000.200,0000.200,0210.0,0000.0,0,0,0,0,4425,24638,14833,32377,0,0,0,0
0083733,0000.600,-000.200,0000.200,0210.0,0000.0,0,0,0,0,4776,25908,15469,30756,0,0,0,0
0083734,0000.800,-000.200,0000.200,0210.0,0000.0,0,0,0,0,4875,27700,16892,28865,0,0,0,0
0083735,0001.000,-000.200,0000.200,0210.0,0000.0,0,0,0,0,4774,26169,15953,30497,0,0,0,0
0083736,0001.200,-000.200,0000.200,0210.0,0000.0,0,0,0,0,4639,25067,15423,31734,0,0,0,0
0083737,0001.400,-000.200,0000.200,0210.0,0000.0,0,0,0,0,4618,24465,14952,32357,0,0,0,0
0083738,0001.600,-000.200,0000.200,0210.0,0000.0,0,0,0,0,381,4479,2579,56580,0,0,0,0
0083739,0001.800,-000.200,0000.200,0210.0,0000.0,0,0,0,0,12,216,107,61212,0,0,0,0
0083740,0002.000,-000.200,0000.200,0210.0,0000.0,0,0,0,0,292,4249,2186,56899,0,0,0,0
0083741,-010.000,-002.000,0000.200,0215.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0083742,-009.800,-002.000,0000.200,0215.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0083743,-009.600,-002.000,0000.200,0215.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0083744,-009.400,-002.000,0000.200,0215.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0083745,-009.200,-002.000,0000.200,0215.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0083746,-009.000,-002.000,0000.200,0215.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0083747,-008.800,-002.000,0000.200,0215.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0083748,-008.600,-002.000,0000.200,0215.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0083749,-008.400,-002.000,0000.200,0215.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0083750,-008.200,-002.000,0000.200,0215.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0083751,-008.000,-002.000,0000.200,0215.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0083752,-007.800,-002.000,0000.200,0215.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0083753,-007.600,-002.000,0000.200,0215.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0083754,-007.400,-002.000,0000.200,0215.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0083755,-007.200,-002.000,0000.200,0215.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0083756,-007.000,-002.000,0000.200,0215.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0083757,-006.800,-002.000,0000.200,0215.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0083758,-006.600,-002.000,0000.200,0215.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0083759,-006.400,-002.000,0000.200,0215.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0083760,-006.200,-002.000,0000.200,0215.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0083761,-006.000,-002.000,0000.200,0215.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0083762,-005.800,-002.000,0000.200,0215.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0083763,-005.600,-002.000,0000.200,0215.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0083764,-005.400,-002.000,0000.200,0215.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0083765,-005.200,-002.000,0000.200,0215.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0083766,-005.000,-002.000,0000.200,0215.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0083767,-004.800,-002.000,0000.200,0215.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0083768,-004.600,-002.000,0000.200,0215.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0083769,-004.400,-002.000,0000.200,0215.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0083770,-004.200,-002.000,0000.200,0215.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0083771,-004.000,-002.000,0000.200,0215.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0083772,-003.800,-002.000,0000.200,0215.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0083773,-003.600,-002.000,0000.200,0215.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0083774,-003.400,-002.000,0000.200,0215.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0083775,-003.200,-002.000,0000.200,0215.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0083776,-003.000,-002.000,0000.200,0215.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0083777,-002.800,-002.000,0000.200,0215.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0083778,-002.600,-002.000,0000.200,0215.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0083779,-002.400,-002.000,0000.200,0215.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0083780,-002.200,-002.000,0000.200,0215.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0083781,-002.000,-002.000,0000.200,0215.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0083782,-001.800,-002.000,0000.200,0215.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0083783,-001.600,-002.000,0000.200,0215.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0083784,-001.400,-002.000,0000.200,0215.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0083785,-001.200,-002.000,0000.200,0215.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0083786,-001.000,-002.000,0000.200,0215.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0083787,-000.800,-002.000,0000.200,0215.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0083788,-000.600,-002.000,0000.200,0215.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0083789,-000.400,-002.000,0000.200,0215.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0083790,-000.200,-002.000,0000.200,0215.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0083791,-000.000,-002.000,0000.200,0215.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0083792,0000.200,-002.000,0000.200,0215.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0083793,0000.400,-002.000,0000.200,0215.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0083794,0000.600,-002.000,0000.200,0215.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0083795,0000.800,-002.000,0000.200,0215.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0083796,0001.000,-002.000,0000.200,0215.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0083797,0001.200,-002.000,0000.200,0215.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0083798,0001.400,-002.000,0000.200,0215.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0083799,0001.600,-002.000,0000.200,0215.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0083800,0001.800,-002.000,0000.200,0215.0,0000.0,0,0,0,0,0,0,0,61440,0,0,0,0
0083801,0002.000,-002.000,0000.200,0215.0,0000.0,0,0,0,0,24,216,107,61200,0,0,0,0
0083802,-010.000,-001.800,0000.200,0215.0,0000.0,0,0,0,0,409,3646,1862,57385,0,0,0,0
0083803,-009.800,-001.800,0000.200,0215.0,0000.0,0,0,0,0,188,1843,1009,59409,0,0,0,0
0083804,-009.600,-001.800,0000.200,0215.0,0000.0,0,0,0,0,236,1077,547,60127,0,0,0,0
0083805,-009.400,-001.800,0000.200,0215.0,0000.0,0,0,0,0,262,4367,2204,56811,0,0,0,0
0083806,-009.200,-001.800,0000.200,0215.0,0000.0,0,0,0,0,973,13429,6917,47038,0,0,0,0
0083807,-009.000,-001.800,0000.200,0215.0,0000.0,0,0,0,0,1412,17214,9449,42814,0,0,0,0
0083808,-008.800,-001.800,0000.200,0215.0,0000.0,0,0,0,0,1279,15381,8665,44780,0,0,0,0
0083809,-008.600,-001.800,0000.200,0215.0,0000.0,0,0,0,0,1117,10406,6306,49917,0,0,0,0
0083810,-008.400,-001.800,0000.200,0215.0,0000.0,0,0,0,0,1028,7511,4665,52901,0,0,0,0
0083811,-008.200,-001.800,0000.200,0215.0,0000.0,0,0,0,0,1027,8991,5224,51422,0,0,0,0
0083812,-008.000,-001.800,0000.200,0215.0,0000.0,0,0,0,0,238,3942,2015,57260,0,0,0,0
0083813,-007.800,-001.800,0000.200,0215.0,0000.0,0,0,0,0,577,10189,5092,50674,0,0,0,0
0083814,-007.600,-001.800,0000.200,0215.0,0000.0,0,0,0,0,559,5969,3300,54912,0,0,0,0
0083815,-007.400,-001.800,0000.200,0215.0,0000.0,0,0,0,0,204,3672,1832,57564,0,0,0,0
0083816,-007.200,-001.800,0000.200,0215.0,0000.0,0,0,0,0,498,8423,4300,52519,0,0,0,0
0083817,-007.000,-001.800,0000.200,0215.0,0000.0,0,0,0,0,2304,27866,15751,31270,0,0,0,0
0083818,-006.800,-001.800,0000.200,0215.0,0000.0,0,0,0,0,785,10924,6146,49731,0,0,0,0
0083819,-006.600,-001.800,0000.200,0215.0,0000.0,0,0,0,0,593,7003,3613,53844,0,0,0,0
0083820,-006.400,-001.800,0000.200,0215.0,0000.0,0,0,0,0,361,3239,1626,57840,0,0,0,0
0083821,-006.200,-001.800,0000.200,0215.0,0000.0,0,0,0,0,1,85,30,61354,0,0,0,0
0083822,-006.000,-001.800,0000.200,0215.0,0000.0,0,0,0,0,25,421,221,60994,0,0,0,0
0083823,-005.800,-001.800,0000.200,0215.0,0000.0,0,0,0,0,395,5331,3013,55714,0,0,0,0
0083824,-005.600,-001.800,0000.200,0215.0,0000.0,0,0,0,0,385,3445,1711,57610,0,0,0,0
0083825,-005.400,-001.800,0000.200,0215.0,0000.0,0,0,0,0,361,1799,968,59280,0,0,0,0
0083826,-005.200,-001.800,0000.200,0215.0,0000.0,0,0,0,0,1,85,30,61354,0,0,0,0
0083827,-005.000,-001.800,0000.200,0215.0,0000.0,0,0,0,0,25,325,159,61090,0,0,0,0
0083828,-004.800,-001.800,0000.200,0215.0,0000.0,0,0,0,0,391,3895,2072,57154,0,0,0,0
0083829,-004.600,-001.800,0000.200,0215.0,0000.0,0,0,0,0,361,3249,1630,57830,0,0,0,0
0083830,-004.400,-001.800,0000.200,0215.0,0000.0,0,0,0,0,1,85,30,61354,0,0,0,0
0083831,-004.200,-001.800,0000.200,0215.0,0000.0,0,0,0,0,25,469,238,60946,0,0,0,0
0083832,-004.000,-001.800,0000.200,0215.0,0000.0,0,0,0,0,400,6058,3288,54982,0,0,0,0
0083833,-003.800,-001.800,0000.200,0215.0,0000.0,0,0,0,0,390,3632,1878,57418,0,0,0,0
0083834,-003.600,-001.800,0000.200,0215.0,0000.0,0,0,0,0,361,1979,1113,59100,0,0,0,0
0083835,-003.400,-001.800,0000.200,0215.0,0000.0,0,0,0,0,1,85,30,61354,0,0,0,0
0083836,-003.200,-001.800,0000.200,0215.0,0000.0,0,0,0,0,25,337,169,61078,0,0,0,0
0083837,-003.000,-001.800,0000.200,0215.0,0000.0,0,0,0,0,382,4072,2214,56986,0,0,0,0
0083838,-002.800,-001.800,0000.200,0215.0,0000.0,0,0,0,0,181,3269,1636,57990,0,0,0,0
0083839,-002.600,-001.800,0000.200,0215.0,0000.0,0,0,0,0,1,85,30,61354,0,0,0,0
0083840,-002.400,-001.800,0000.200,0215.0,0000.0,0,0,0,0,25,517,245,60898,0,0,0,0
0083841,-002.200,-001.800,0000.200,0215.0,0000.0,0,0,0,0,403,6775,3421,54262,0,0,0,0
0083842,-002.000,-001.800,0000.200,0215.0,0000.0,0,0,0,0,378,3644,1886,57418,0,0,0,0
0083843,-001.800,-001.800,0000.200,0215.0,0000.0,0,0,0,0,217,2735,1548,58488,0,0,0,0
0083844,-001.600,-001.800,0000.200,0215.0,0000.0,0,0,0,0,601,9601,5126,51238,0,0,0,0
0083845,-001.400,-001.800,0000.200,0215.0,0000.0,0,0,0,0,1293,17395,9454,42752,0,0,0,0
0083846,-001.200,-001.800,0000.200,0215.0,0000.0,0,0,0,0,1231,14406,8129,45803,0,0,0,0
0083847,-001.000,-001.800,0000.200,0215.0,0000.0,0,0,0,0,1104,9780,6013,50556,0,0,0,0
0083848,-000.800,-001.800,0000.200,0215.0,0000.0,0,0,0,0,992,7211,4470,53237,0,0,0,0
0083849,-000.600,-001.800,0000.200,0215.0,0000.0,0,0,0,0,780,8656,4811,52004,0,0,0,0
0083850,-000.400,-001.800,0000.200,0215.0,0000.0,0,0,0,0,880,13223,7035,47337,0,0,0,0
0083851,-000.200,-001.800,0000.200,0215.0,0000.0,0,0,0,0,1133,12645,6798,47662,0,0,0,0
0083852,-000.000,-001.800,0000.200,0215.0,0000.0,0,0,0,0,554,5254,2692,55632,0,0,0,0
0083853,0000.200,-001.800,0000.200,0215.0,0000.0,0,0,0,0,228,4104,2047,57108,0,0,0,0
0083854,0000.400,-001.800,0000.200,0215.0,0000.0,0,0,0,0,889,14636,7485,45915,0,0,0,0
0083855,0000.600,-001.800,0000.200,0215.0,0000.0,0,0,0,0,1420,19465,10654,40555,0,0,0,0
0083856,0000.800,-001.800,0000.200,0215.0,0000.0,0,0,0,0,755,8888,5081,51797,0,0,0,0
0083857,0001.000,-001.800,0000.200,0215.0,0000.0,0,0,0,0,200,3258,1674,57982,0,0,0,0
0083858,0001.200,-001.800,0000.200,0215.0,0000.0,0,0,0,0,1,85,30,61354,0,0,0,0
0083859,0001.400,-001.800,0000.200,0215.0,0000.0,0,0,0,0,25,313,148,61102,0,0,0,0
0083860,0001.600,-001.800,0000.200,0215.0,0000.0,0,0,0,0,376,3682,1906,57382,0,0,0,0
0083861,0001.800,-001.800,0000.200,0215.0,0000.0,0,0,0,0,181,2699,1512,58560,0,0,0,0
0083862,0002.000,-001.800,0000.200,0215.0,0000.0,0,0,0,0,61,757,375,60622,0,0,0,0
0083863,-010.000,-001.600,0000.200,0215.0,0000.0,0,0,0,0,1151,13443,7176,46846,0,0,0,0
0083864,-009.800,-001.600,0000.200,0215.0,0000.0,0,0,0,0,1220,15706,8463,44514,0,0,0,0
0083865,-009.600,-001.600,0000.200,0215.0,0000.0,0,0,0,0,1109,13378,7348,46953,0,0,0,0
0083866,-009.400,-001.600,0000.200,0215.0,0000.0,0,0,0,0,949,12232,6705,48259,0,0,0,0
0083867,-009.200,-001.600,0000.200,0215.0,0000.0,0,0,0,0,1489,17897,9820,42054,0,0,0,0
0083868,-009.000,-001.600,0000.200,0215.0,0000.0,0,0,0,0,1934,25466,13696,34040,0,0,0,0
0083869,-008.800,-001.600,0000.200,0215.0,0000.0,0,0,0,0,2635,28940,16455,29865,0,0,0,0
0083870,-008.600,-001.600,0000.200,0215.0,0000.0,0,0,0,0,2350,22613,12821,36477,0,0,0,0
0083871,-008.400,-001.600,0000.200,0215.0,0000.0,0,0,0,0,2207,18661,10806,40572,0,0,0,0
0083872,-008.200,-001.600,0000.200,0215.0,0000.0,0,0,0,0,2385,23185,13165,35870,0,0,0,0
0083873,-008.000,-001.600,0000.200,0215.0,0000.0,0,0,0,0,2250,18114,10801,41076,0,0,0,0
0083874,-007.800,-001.600,0000.200,0215.0,0000.0,0,0,0,0,2010,15990,9545,43440,0,0,0,0
0083875,-007.600,-001.600,0000.200,0215.0,0000.0,0,0,0,0,2601,22434,13048,36405,0,0,0,0
0083876,-007.400,-001.600,0000.200,0215.0,0000.0,0,0,0,0,2254,17618,10403,41568,0,0,0,0
0083877,-007.200,-001.600,0000.200,0215.0,0000.0,0,0,0,0,2006,15783,9023,43651,0,0,0,0
0083878,-007.000,-001.600,0000.200,0215.0,0000.0,0,0,0,0,2810,23956,13642,34674,0,0,0,0
0083879,-006.800,-001.600,0000.200,0215.0,0000.0,0,0,0,0,3955,31744,18650,25741,0,0,0,0
0083880,-006.600,-001.600,0000.200,0215.0,0000.0,0,0,0,0,3096,23528,14197,34816,0,0,0,0
0083881,-006.400,-001.600,0000.200,0215.0,0000.0,0,0,0,0,2194,17672,10272,41574,0,0,0,0
0083882,-006.200,-001.600,0000.200,0215.0,0000.0,0,0,0,0,1777,15424,8712,44239,0,0,0,0
0083883,-006.000,-001.600,0000.200,0215.0,0000.0,0,0,0,0,1367,13016,7562,47057,0,0,0,0
0083884,-005.800,-001.600,0000.200,0215.0,0000.0,0,0,0,0,1548,11483,6967,48409,0,0,0,0
0083885,-005.600,-001.600,0000.200,0215.0,0000.0,0,0,0,0,1673,13649,8128,46118,0,0,0,0
0083886,-005.400,-001.600,0000.200,0215.0,0000.0,0,0,0,0,1586,11801,6843,48053,0,0,0,0
0083887,-005.200,-001.600,0000.200,0215.0,0000.0,0,0,0,0,1237,10563,5993,49640,0,0,0,0
0083888,-005.000,-001.600,0000.200,0215.0,0000.0,0,0,0,0,1156,10113,5519,50171,0,0,0,0
0083889,-004.800,-001.600,0000.200,0215.0,0000.0,0,0,0,0,1281,13610,7523,46549,0,0,0,0
0083890,-004.600,-001.600,0000.200,0215.0,0000.0,0,0,0,0,1367,12168,6660,47905,0,0,0,0
0083891,-004.400,-001.600,0000.200,0215.0,0000.0,0,0,0,0,1272,11188,6013,48980,0,0,0,0
0083892,-004.200,-001.600,0000.200,0215.0,0000.0,0,0,0,0,978,10410,5632,50052,0,0,0,0
0083893,-004.000,-001.600,0000.200,0215.0,0000.0,0,0,0,0,885,10219,5548,50336,0,0,0,0
0083894,-003.800,-001.600,0000.200,0215.0,0000.0,0,0,0,0,1120,12931,6827,47389,0,0,0,0
0083895,-003.600,-001.600,0000.200,0215.0,0000.0,0,0,0,0,965,11933,6294,48542,0,0,0,0
0083896,-003.400,-001.600,0000.200,0215.0,0000.0,0,0,0,0,1023,11086,5915,49331,0,0,0,0
0083897,-003.200,-001.600,0000.200,0215.0,0000.0,0,0,0,0,869,10506,5727,50065,0,0,0,0
0083898,-003.000,-001.600,0000.200,0215.0,0000.0,0,0,0,0,1123,14032,7699,46285,0,0,0,0
0083899,-002.800,-001.600,0000.200,0215.0,0000.0,0,0,0,0,998,12511,6592,47931,0,0,0,0
0083900,-002.600,-001.600,0000.200,0215.0,0000.0,0,0,0,0,1035,11634,6171,48771,0,0,0,0
0083901,-002.400,-001.600,0000.200,0215.0,0000.0,0,0,0,0,750,10750,5775,49940,0,0,0,0
0083902,-002.200,-001.600,0000.200,0215.0,0000.0,0,0,0,0,868,10179,5541,50393,0,0,0,0
0083903,-002.000,-001.600,0000.200,0215.0,0000.0,0,0,0,0,1142,13146,7003,47152,0,0,0,0
0083904,-001.800,-001.600,0000.200,0215.0,0000.0,0,0,0,0,1102,12478,6620,47860,0,0,0,0
0083905,-001.600,-001.600,0000.200,0215.0,0000.0,0,0,0,0,1253,17351,9066,42836,0,0,0,0
0083906,-001.400,-001.600,0000.200,0215.0,0000.0,0,0,0,0,1923,25397,14238,34120,0,0,0,0
0083907,-001.200,-001.600,0000.200,0215.0,0000.0,0,0,0,0,2301,26735,14974,32404,0,0,0,0
0083908,-001.000,-001.600,0000.200,0215.0,0000.0,0,0,0,0,2092,22463,12275,36885,0,0,0,0
0083909,-000.800,-001.600,0000.200,0215.0,0000.0,0,0,0,0,1849,19128,10820,40463,0,0,0,0
0083910,-000.600,-001.600,0000.200,0215.0,0000.0,0,0,0,0,2317,23209,13442,35914,0,0,0,0
0083911,-000.400,-001.600,0000.200,0215.0,0000.0,0,0,0,0,2347,18157,11074,40936,0,0,0,0
0083912,-000.200,-001.600,0000.200,0215.0,0000.0,0,0,0,0,2875,22571,12989,35994,0,0,0,0
0083913,-000.000,-001.600,0000.200,0215.0,0000.0,0,0,0,0,2978,24612,14174,33850,0,0,0,0
0083914,0000.200,-001.600,0000.200,0215.0,0000.0,0,0,0,0,2676,18714,11281,40050,0,0,0,0
0083915,0000.400,-001.600,0000.200,0215.0,0000.0,0,0,0,0,2468,15578,9235,43394,0,0,0,0
0083916,0000.600,-001.600,0000.200,0215.0,0000.0,0,0,0,0,2882,21565,12700,36993,0,0,0,0
0083917,0000.800,-001.600,0000.200,0215.0,0000.0,0,0,0,0,3167,28872,16600,29401,0,0,0,0
0083918,0001.000,-001.600,0000.200,0215.0,0000.0,0,0,0,0,2391,18497,11187,40552,0,0,0,0
0083919,0001.200,-001.600,0000.200,0215.0,0000.0,0,0,0,0,2018,13799,8110,45623,0,0,0,0
0083920,0001.400,-001.600,0000.200,0215.0,0000.0,0,0,0,0,1504,12779,7332,47157,0,0,0,0
0083921,0001.600,-001.600,0000.200,0215.0,0000.0,0,0,0,0,1834,15249,8749,44357,0,0,0,0
0083922,0001.800,-001.600,0000.200,0215.0,0000.0,0,0,0,0,1765,12965,7544,46710,0,0,0,0
0083923,0002.000,-001.600,0000.200,0215.0,0000.0,0,0,0,0,1484,11968,6842,47988,0,0,0,0
0083924,-010.000,-001.400,0000.200,0215.0,0000.0,0,0,0,0,1989,19657,10743,39794,0,0,0,0
0083925,-009.800,-001.400,0000.200,0215.0,0000.0,0,0,0,0,2193,22113,12258,37134,0,0,0,0
0083926,-009.600,-001.400,0000.200,0215.0,0000.0,0,0,0,0,2056,19726,10918,39658,0,0,0,0
0083927,-009.400,-001.400,0000.200,0215.0,0000.0,0,0,0,0,1678,17479,9616,42283,0,0,0,0
0083928,-009.200,-001.400,0000.200,0215.0,0000.0,0,0,0,0,2037,21617,11997,37786,0,0,0,0
0083929,-009.000,-001.400,0000.200,0215.0,0000.0,0,0,0,0,2253,27897,15276,31290,0,0,0,0
0083930,-008.800,-001.400,0000.200,0215.0,0000.0,0,0,0,0,2817,29373,16607,29250,0,0,0,0
0083931,-008.600,-001.400,0000.200,0215.0,0000.0,0,0,0,0,2841,28325,16228,30274,0,0,0,0
0083932,-008.400,-001.400,0000.200,0215.0,0000.0,0,0,0,0,2651,24456,13965,34333,0,0,0,0
0083933,-008.200,-001.400,0000.200,0215.0,0000.0,0,0,0,0,2444,21626,12738,37370,0,0,0,0
0083934,-008.000,-001.400,0000.200,0215.0,0000.0,0,0,0,0,2827,24759,14846,33854,0,0,0,0
0083935,-007.800,-001.400,0000.200,0215.0,0000.0,0,0,0,0,2811,22800,13514,35829,0,0,0,0
0083936,-007.600,-001.400,0000.200,0215.0,0000.0,0,0,0,0,3392,28594,16535,29454,0,0,0,0
0083937,-007.400,-001.400,0000.200,0215.0,0000.0,0,0,0,0,3147,24825,14632,33468,0,0,0,0
0083938,-007.200,-001.400,0000.200,0215.0,0000.0,0,0,0,0,2890,22042,12994,36508,0,0,0,0
0083939,-007.000,-001.400,0000.200,0215.0,0000.0,0,0,0,0,3064,23723,14245,34653,0,0,0,0
0083940,-006.800,-001.400,0000.200,0215.0,0000.0,0,0,0,0,4178,29427,18026,27835,0,0,0,0
0083941,-006.600,-001.400,0000.200,0215.0,0000.0,0,0,0,0,4492,28700,18020,28248,0,0,0,0
0083942,-006.400,-001.400,0000.200,0215.0,0000.0,0,0,0,0,4381,25698,15528,31361,0,0,0,0
0083943,-006.200,-001.400,0000.200,0215.0,0000.0,0,0,0,0,3714,22867,13641,34859,0,0,0,0
0083944,-006.000,-001.400,0000.200,0215.0,0000.0,0,0,0,0,3210,20621,12113,37609,0,0,0,0
0083945,-005.800,-001.400,0000.200,0215.0,0000.0,0,0,0,0,2811,19118,11207,39511,0,0,0,0
0083946,-005.600,-001.400,0000.200,0215.0,0000.0,0,0,0,0,2900,20901,12274,37639,0,0,0,0
0083947,-005.400,-001.400,0000.200,0215.0,0000.0,0,0,0,0,2726,19256,11429,39458,0,0,0,0
0083948,-005.200,-001.400,0000.200,0215.0,0000.0,0,0,0,0,2558,17756,10582,41126,0,0,0,0
0083949,-005.000,-001.400,0000.200,0215.0,0000.0,0,0,0,0,2217,15869,9391,43354,0,0,0,0
0083950,-004.800,-001.400,0000.200,0215.0,0000.0,0,0,0,0,2284,16199,9574,42957,0,0,0,0
0083951,-004.600,-001.400,0000.200,0215.0,0000.0,0,0,0,0,2417,18048,10409,40975,0,0,0,0
0083952,-004.400,-001.400,0000.200,0215.0,0000.0,0,0,0,0,2145,17313,9906,41982,0,0,0,0
0083953,-004.200,-001.400,0000.200,0215.0,0000.0,0,0,0,0,2114,16542,9358,42784,0,0,0,0
0083954,-004.000,-001.400,0000.200,0215.0,0000.0,0,0,0,0,2105,16189,8997,43146,0,0,0,0
0083955,-003.800,-001.400,0000.200,0215.0,0000.0,0,0,0,0,2447,19078,10546,39915,0,0,0,0
0083956,-003.600,-001.400,0000.200,0215.0,0000.0,0,0,0,0,2349,17837,9784,41254,0,0,0,0
0083957,-003.400,-001.400,0000.200,0215.0,0000.0,0,0,0,0,2005,17209,9463,42226,0,0,0,0
